235,-3.438450993026251
236,-2.9784665655308347
237,-2.518482138035418
238,-2.0584977105400015
239,-1.598513283044585
240,-1.1385288555491686
241,-.8816170498012161
242,-.6247052440532634
243,-.36779343830531097
244,-.11088163255735842
245,.14603017319059425
246,.4029419789385467
247,.6598537846864994
248,.9167655904344519
249,1.1736773961824043
250,1.430589201930357
251,1.5324962012387957
252,1.6344032005472342
253,1.736310199855673
254,1.8382171991641116
255,1.9401241984725501
256,2.0420311977809886
257,2.1439381970894273
258,2.245845196397866
259,2.347752195706305
260,2.4496591950147435
261,2.388957716426441
262,2.328256237838138
263,2.267554759249836
264,2.206853280661533
265,2.14615180207323
266,2.085450323484928
267,2.0247488448966253
268,1.9640473663083227
269,1.90334588772002
270,1.8426444091317173
271,1.6577294601507948
272,1.4728145111698718
273,1.287899562188949
274,1.1029846132080263
275,.9180696642271033
276,.7331547152461807
277,.5482397662652579
278,.3633248172843352
279,.1784098683034124
280,-.00650508067751035
281,-.24853028561991947
282,-.4905554905623285
283,-.7325806955047377
284,-.9746059004471468
285,-1.2166311053895558
286,-1.458656310331965
287,-1.7006815152743737
288,-1.942706720216783
289,-2.184731925159192
290,-2.4267571301016013
291,-2.246052226424358
292,-2.065347322747115
293,-1.8846424190698716
294,-1.7039375153926286
295,-1.5232326117153854
296,-1.3425277080381424
297,-1.1618228043608991
298,-.9811179006836561
299,-.8004129970064128
300,-.6197080933291697
301,-.1840471639073769
302,.25161376551441583
303,.6872746949362085
304,1.1229356243580013
305,1.5585965537797943
306,1.994257483201587
307,2.4299184126233793
308,2.865579342045172
309,3.301240271466965
310,3.7369012008887577
311,3.964903108837857
312,4.1929050167869555
313,4.420906924736054
314,4.648908832685153
315,4.876910740634253
316,5.104912648583352
317,5.33291455653245
318,5.560916464481549
319,5.788918372430649
320,6.016920280379748
321,6.161460467545674
322,6.306000654711599
323,6.450540841877524
324,6.595081029043451
325,6.739621216209377
326,6.884161403375302
327,7.028701590541229
328,7.173241777707155
329,7.31778196487308
330,7.462322152039006
331,7.569168790417713
332,7.67601542879642
333,7.7828620671751265
334,7.889708705553834
335,7.996555343932542
336,8.103401982311249
337,8.210248620689956
338,8.317095259068662
339,8.423941897447369
340,8.530788535826076
341,8.595949074246821
342,8.661109612667568
343,8.726270151088313
344,8.79143068950906
345,8.856591227929805
346,8.92175176635055
347,8.986912304771296
348,9.052072843192041
349,9.117233381612788
350,9.182393920033533
351,9.202719978405074
352,9.223046036776617
353,9.243372095148157
354,9.263698153519702
355,9.284024211891241
356,9.304350270262784
357,9.324676328634325
358,9.345002387005866
359,9.36532844537741
